Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCJ19,OUT035,1061.6134
FDT35,OUT018,2259.066
FDI48,OUT046,987.693
DRC24,OUT019,453.35703
NCZ05,OUT017,1741.6375
FDJ57,OUT049,3110.1777
FDX11,OUT017,3023.5898
FDE09,OUT035,1912.6426
NCK06,OUT049,2135.4834
DRE37,OUT017,3148.6565
FDV56,OUT046,1833.1047
FDY43,OUT017,2767.6084
FDV35,OUT013,2387.2231
FDF05,OUT019,797.23615
FDA36,OUT035,3011.3984
FDS13,OUT027,6208.786
FDU47,OUT013,2240.4885
FDI36,OUT010,415.3064
FDH48,OUT046,1571.0579
FDZ14,OUT013,1956.8083
FDS46,OUT013,2037.1758
FDE21,OUT017,1983.0299
FDA26,OUT049,3612.5613
FDV12,OUT046,1825.8961
FDL46,OUT019,348.36487
FDN57,OUT013,2268.497
NCJ18,OUT017,1989.6698
FDO36,OUT045,2860.4133
FDX55,OUT018,2949.1938
FDT25,OUT019,436.24496
FDD16,OUT049,1331.6431
NCX18,OUT013,3153.9692
NCG55,OUT018,1625.1194
NCV18,OUT049,1515.6877
NCS18,OUT035,1888.69
FDC37,OUT045,1779.1635
FDE47,OUT046,2110.2559
DRG49,OUT019,536.12427
FDC39,OUT049,3457.918
FDH24,OUT019,440.2897
FDV39,OUT027,5118.618
NCL17,OUT045,2394.4263
NCY53,OUT035,1979.9799
FDH52,OUT013,1011.4108
NCD19,OUT018,686.28436
FDI44,OUT046,1327.3671
DRD49,OUT027,5861.877
FDN08,OUT035,2056.7349
FDO20,OUT027,6217.034
FDY02,OUT046,3873.7388
FDX23,OUT045,1562.2434
FDX01,OUT017,1941.7648
FDH20,OUT027,2424.685
NCX41,OUT017,3480.991
FDD21,OUT027,2839.6826
DRH11,OUT019,210.6983
DRE60,OUT018,2918.2703
FDB10,OUT013,3595.2656
FDH38,OUT013,1860.3896
NCL07,OUT018,461.6352
FDD48,OUT046,2021.5824
NCT54,OUT027,2387.1985
FDF32,OUT027,5101.818
DRH51,OUT045,1497.0435
DRG03,OUT035,2628.7522
NCY42,OUT019,411.46182
FDH32,OUT017,1604.2789
NCJ06,OUT027,2995.627
FDH47,OUT027,2333.451
FDZ08,OUT018,1117.7739
FDK16,OUT017,1689.8853
DRG01,OUT018,1048.1823
NCM53,OUT027,2649.166
NCB07,OUT035,3257.7688
NCZ06,OUT035,3837.2642
FDU48,OUT049,2269.5986
NCB55,OUT027,1653.6329
FDP15,OUT013,4120.615
FDF17,OUT046,3140.5745
NCN06,OUT049,2794.775
DRM48,OUT018,467.56186
FDH10,OUT046,3097.092
FDC60,OUT018,1254.4651
FDE35,OUT018,783.063
DRI23,OUT013,2594.4138
NCR38,OUT013,4154.9863
FDP04,OUT035,1083.152
NCW17,OUT045,2198.8481
FDX34,OUT017,2077.7607
NCK53,OUT045,1684.8843
NCO54,OUT010,304.55643
NCH55,OUT046,2091.4553
FDT44,OUT027,2910.7
DRG49,OUT046,3069.846
FDX46,OUT010,306.6805
DRG36,OUT049,2923.2197
FDU37,OUT049,1144.3052
FDK10,OUT049,3077.8254
DRF37,OUT027,6169.9585
FDC44,OUT035,1946.5741
FDP15,OUT046,3290.4204
FDZ27,OUT027,1440.1456
FDY22,OUT019,465.1242
DRG51,OUT035,2787.649
FDN58,OUT045,3536.756
FDW01,OUT049,2667.1592
FDX24,OUT018,1350.1356
FDO51,OUT017,729.2056
FDJ52,OUT027,4049.57
NCY06,OUT010,423.84677
FDE20,OUT018,2213.9888
FDT23,OUT010,242.42369
FDQ51,OUT046,956.34
FDE35,OUT046,1146.9835
FDB46,OUT013,3222.8645
NCG19,OUT035,3680.5952
NCL06,OUT018,3321.352
FDT36,OUT019,254.57191
FDC56,OUT049,2132.127
FDJ26,OUT049,3584.5725
FDZ59,OUT017,2787.6013
FDV11,OUT027,4405.333
FDR13,OUT010,318.1913
FDI15,OUT018,3281.7854
FDF47,OUT018,2905.1155
NCB54,OUT019,374.2733
NCK19,OUT027,4945.916
FDX16,OUT017,2509.0034
FDL50,OUT045,2119.1377
NCE31,OUT035,691.31177
DRJ01,OUT049,2805.5986
FDE22,OUT013,2512.5984
FDY20,OUT019,268.30563
NCO14,OUT045,810.23157
NCR50,OUT017,2523.7705
DRM47,OUT017,3163.5828
FDO27,OUT010,332.64963
FDJ20,OUT027,3053.407
NCX17,OUT013,3920.6243
FDG59,OUT049,823.5858
FDD52,OUT045,1817.4065
FDO48,OUT017,3730.4963
FDC59,OUT019,263.71936
FDS15,OUT018,1511.3779
FDB47,OUT035,3399.56
FDV14,OUT019,269.72308
FDB27,OUT013,3151.0754
FDA35,OUT035,2136.621
FDN51,OUT018,3174.8623
FDO39,OUT019,566.02295
FDB28,OUT049,3327.7275
DRJ25,OUT046,959.6655
FDH46,OUT027,2454.74
FDI10,OUT045,2903.4944
FDU21,OUT018,420.57346
FDD09,OUT049,3043.3523
FDD10,OUT046,2844.7844
FDN31,OUT010,579.5927
FDA46,OUT018,2634.2112
FDM56,OUT046,1877.0902
FDF11,OUT010,858.92413
FDS32,OUT018,1889.7769
NCM06,OUT013,2406.0652
FDZ26,OUT045,3819.0637
FDO01,OUT013,2087.082
FDJ46,OUT049,2957.9194
FDG26,OUT019,837.0281
FDZ38,OUT035,2931.9412
NCO55,OUT013,1671.8247
FDT60,OUT035,2065.0474
FDW37,OUT049,1618.9161
NCK42,OUT018,3086.5474
FDA45,OUT046,2662.5925
FDW55,OUT018,3202.5706
FDY44,OUT017,3265.3958
FDQ31,OUT017,1441.2805
FDM09,OUT049,2945.9463
FDH12,OUT018,1512.8494
NCQ43,OUT035,1948.6688
FDT33,OUT035,2908.675
NCT41,OUT018,2083.768
DRJ25,OUT010,361.49774
NCQ41,OUT046,2984.1973
NCN17,OUT049,1794.7114
DRO35,OUT027,2919.3105
FDU27,OUT018,631.8976
FDY43,OUT027,4300.426
FDG46,OUT035,2078.2285
DRL49,OUT018,2023.9135
NCB55,OUT049,1099.4714
FDK28,OUT049,3955.7422
FDO49,OUT045,866.07715
FDT03,OUT013,2879.796
FDW33,OUT027,2606.2964
FDR02,OUT035,1900.4235
FDF50,OUT013,3320.6387
FDA40,OUT018,1220.896
NCT53,OUT018,2256.3247
FDY60,OUT035,2425.481
FDP44,OUT027,2551.5984
NCQ50,OUT045,3346.3638
NCC30,OUT017,2933.9978
FDQ60,OUT018,1672.4795
FDG41,OUT046,1887.5765
FDQ03,OUT046,3315.8408
FDM03,OUT045,1838.4015
FDZ51,OUT018,1301.5498
DRF51,OUT035,718.0467
FDF39,OUT017,4258.0107
FDW52,OUT035,2293.129
FDY22,OUT049,2568.163
FDG14,OUT013,2404.8396
FDA57,OUT017,703.9969
FDL45,OUT019,378.7156
FDX28,OUT046,1675.2521
NCQ54,OUT013,2682.5984
FDH40,OUT045,1348.2047
FDU52,OUT035,2667.0115
FDT60,OUT010,276.3356
FDK08,OUT045,1674.8978
FDN04,OUT049,3025.6548
FDE50,OUT013,3061.1726
FDI16,OUT049,943.70447
FDM50,OUT049,1067.1469
NCV30,OUT049,1163.7256
FDT44,OUT013,1847.7135
FDY60,OUT013,2278.962
FDT56,OUT017,978.0087
FDV58,OUT018,2612.4888
FDU04,OUT013,1962.8724
NCN05,OUT027,4541.494
FDI53,OUT018,2133.6794
FDD34,OUT046,2548.9016
FDW47,OUT027,2598.1194
FDT51,OUT027,2729.3396
FDO27,OUT013,1580.3546
NCQ18,OUT018,1439.9755
NCW05,OUT013,1728.0817
FDI15,OUT010,946.9263
NCH43,OUT010,699.08636
FDT40,OUT049,2196.204
NCG19,OUT017,3763.1968
NCM30,OUT035,762.46454
FDB38,OUT017,2623.4531
FDB22,OUT046,2428.7466
FDC58,OUT046,861.0947
NCI29,OUT013,2223.0266
FDA23,OUT010,271.98975
DRG48,OUT013,2281.4602
FDV21,OUT013,2004.1423
NCG18,OUT019,294.38544
FDG40,OUT045,657.6173
FDU24,OUT018,1337.56
FDA22,OUT049,2888.7087
FDY35,OUT046,926.69653
FDJ15,OUT045,3004.247
NCW18,OUT018,3108.5273
FDK56,OUT018,2579.347
FDF44,OUT046,2229.5398
FDP51,OUT049,2110.598
FDU22,OUT027,2876.3838
FDM28,OUT017,2945.3875
NCL42,OUT046,3339.7747
FDJ15,OUT019,593.5153
FDI32,OUT018,1609.26
DRL11,OUT046,2546.9258
DRO59,OUT018,1037.7115
FDA07,OUT019,374.81424
NCO53,OUT013,2929.7507
FDO21,OUT045,3475.2178
FDW39,OUT045,2932.4429
NCV17,OUT013,2064.2036
FDE22,OUT046,2450.6323
NCB06,OUT018,2182.1726
DRF48,OUT017,3087.1387
FDB05,OUT013,4392.9854
FDP28,OUT027,6282.5186
FDP23,OUT046,3683.0063
NCS41,OUT018,2482.3616
FDS40,OUT018,483.31775
FDA16,OUT017,3652.1477
FDN20,OUT035,2827.1003
FDF04,OUT027,6243.231
DRG36,OUT018,2510.792
FDW16,OUT018,1292.3835
FDU09,OUT017,914.9034
FDW01,OUT046,2599.3535
FDB15,OUT045,4134.4546
NCJ17,OUT049,1555.9283
NCT18,OUT018,2488.7236
FDG16,OUT018,3131.6907
FDP27,OUT017,3156.957
FDQ44,OUT027,3005.422
FDL50,OUT027,3065.7285
FDW57,OUT027,4461.1953
FDS34,OUT013,1923.8042
NCV30,OUT035,1091.2023
FDD26,OUT018,2451.0269
FDA03,OUT045,2456.3281
FDS27,OUT018,2533.7644
FDM12,OUT013,3007.6133
NCV42,OUT027,2762.398
NCS41,OUT046,2838.8628
FDN56,OUT018,1912.8607
DRK59,OUT046,3435.161
NCG18,OUT046,1749.3257
NCN26,OUT017,1973.5469
FDI60,OUT027,1728.9279
NCI43,OUT049,959.9967
NCL17,OUT049,2485.9424
FDQ19,OUT019,770.03503
FDY43,OUT049,2835.883
FDR36,OUT049,840.6141
FDJ58,OUT049,2959.5215
DRY23,OUT045,853.5393
FDK26,OUT027,4773.7817
DRH03,OUT045,1597.4204
FDC10,OUT010,431.58536
FDD23,OUT013,3064.9675
FDP32,OUT045,2125.4302
FDO31,OUT035,1379.6908
FDQ57,OUT013,2282.9358
FDX32,OUT027,3548.7524
FDC39,OUT027,5254.4414
FDU55,OUT046,3703.024
FDL45,OUT013,1974.0759
DRK37,OUT049,3137.8027
FDK22,OUT013,3306.2717
DRG37,OUT027,3856.439
FDK22,OUT017,3496.6206
DRH36,OUT018,999.62854
DRC36,OUT018,2320.4795
DRE03,OUT027,1377.7444
FDF34,OUT046,3016.6223
FDZ22,OUT046,1466.6587
FDC44,OUT010,365.28143
FDN31,OUT027,4835.596
FDO03,OUT017,3754.7642
FDA01,OUT049,920.6318
NCH42,OUT049,3560.8992
FDF46,OUT018,1667.5216
DRL35,OUT046,823.7648
FDW46,OUT049,1204.6764
FDB58,OUT046,2386.709
FDD47,OUT018,2280.1658
NCO17,OUT045,2011.7191
FDJ26,OUT017,3589.8147
FDU37,OUT045,1326.9574
